"","M82.Inf","M82.Leaf","M82.root","M82.sdling","M82.stem","M82.veg","LA716.Inf","LA716.Leaf","LA716.root","LA716.sdling","LA716.stem","LA716.veg"
"Solyc07g045460.2.1",9.5,9,1.12535174717952e-08,2.00000000000000,10.5,19,5.49999999999999,3.5,1.12535174718866e-08,11,7.5,23
"Solyc02g090100.1.1",136,464,57,511.000000000000,56.0000000047744,667.499999999999,351.500000000001,690.500000021735,31.0000000000620,628.5,212,878
"Solyc04g064680.2.1",44,35.5,37.5,35.5,62.5,40,41.5000000000003,32,38,38,47.5,30
"Solyc12g011340.1.1",102.000000000000,147.500000000000,116.500000000000,109.500000000000,204.500000000000,134.500000000000,114,128.000000000000,98.9999999999999,106.500000000000,114.000000000000,102.000000000000
"Solyc01g068410.2.1",18,2.00000000000000,3,1.50000000000001,6.99999999999999,8.5,1.12535177382106e-08,1.12535174704469e-08,2.99999999999999,5.50000000000004,0.999999999999986,1
"Solyc06g060300.1.1",8.5,4.5,12,8,4,8,4.00000000000001,1,4.5,3,2.50000000000000,2.00000000198028
"Solyc04g054490.2.1",76,57.4999999999999,51,61.9999999999998,195.000000000000,72.9999999999999,51.9999999999999,116.500000000000,45.9999999999999,65.4999999999999,94,55.9999999999999
"Solyc04g016390.1.1",1.5,1.50000000077962,2.50000000373349,1.50000000077962,3,4.5,2.00000000000000,2,3,1.50000000077962,1.00000000016103,5
"Solyc01g087180.2.1",0.499999999999997,0.499999999999997,4.50000000000002,1.00000000000000,4.13993771880186e-09,0.500000000000003,4.13993809879714e-09,4.13993771842646e-09,1.50000000000002,6,4.13993771891556e-09,11.0000000000000
"Solyc01g099450.2.1",2.5,3,5,3,5,3,0.500000000000001,4.13993771880887e-09,1,2,4.1399377187856e-09,3
"Solyc11g007390.1.1",1.00000000000000,4.13993776666838e-09,9,1.00000000000000,4.13993781447032e-09,2.50000000000000,4,2.99999999999998,6,4.00000000000001,2.00000000000002,3.49999999999999
"Solyc11g062350.1.1",14.5000000000000,101,28.5000000000034,24,124.5,22.0000000000641,13.5000000000001,71.5000000000001,49.5000000000004,36,136.000000000000,36.5000000000001
"Solyc02g081650.2.1",20.5,24,17.5000000000002,11.5,15.5,17,32.5000000000001,25,17.0000000003642,21.5,33.5,16
"Solyc01g008820.2.1",94.5000000000004,128.500000000000,115.500000000037,108.500000000000,96.5000000000003,113.500000000000,118.500000000001,128.500000000000,182.000000000001,127.000000000000,119.500000000000,137.500000000001
"Solyc06g063300.2.1",40,41.0000000000001,28.5000000000005,22,24.0000000000000,21.5,51.0000000000018,27.0000000000000,23.5,22.5000000000000,35,20.0000000000000
"Solyc09g055870.2.1",77.5,93,94.5,82.5,93.5,75.5,50.9999999999999,47,52.9999999999999,61,57.9999999999999,50.0000000000000
"Solyc10g083190.1.1",113,69.5000000000033,74.5,100.000000000039,136.000000000185,92,67.5000000000003,67,59.0000000000001,65,84.5,79.5
"Solyc11g011080.1.1",20.0000000000000,25.5000000024789,45.5,30.0000000000001,19.5000000010679,31.5000000000001,18.5000000000001,31,38.5000000000641,32.5,20.0000000496530,22
"Solyc05g050900.2.1",24,1.50000000077962,5.99999999999999,6.5,5,17,17.5,2.50000000000000,11,6.5,5.5,14.0000000000000
"Solyc06g054240.2.1",14.0000000000000,14.5000000000000,29.5,10.5000000000069,12,5.50000000000012,35.9999999999999,11.5,63.5,30.0000000001018,23,5.5
"Solyc07g041200.2.1",71.5000000000837,78.5000000000001,75,62,98,71.0000000000001,63.5000000000004,46.5,97,61.5000000000001,79,49.5000000000001
"Solyc06g065200.2.1",10.0000000000000,3.00000000000000,7.5,39.5,6.5,15,7.5,2.00000000198028,7.5,23,5,19
"Solyc01g066970.2.1",0.499999999999997,4.13993771871025e-09,14.0000000000000,0.999999999999999,0.500000000000002,4.13993767313884e-09,0.5,4.13993771876106e-09,34.5,2.49999999999999,4.13993771881437e-09,0.499999999999999
"Solyc12g011180.1.1",29.5,15.5,22.5,28,20,26.5,15.0000000218183,18.5,10.5,19,13.0000000000024,10
"Solyc09g018370.2.1",103,86,120,68.5,94,81.5,97.4999999999999,66.0000000000001,92.5000000000001,88.0000000000002,98,81.5000000000001
"Solyc05g006100.2.1",6,1.00000000016103,3.5,2.5,9,4.5,2.49999999999999,2.00000000198029,1,3.5,3.5,2
"Solyc10g006970.2.1",27.5000000000001,769.500000000002,13.5000000000002,126,15.5000000000012,253.500000000001,67.0000000000015,843.500000000003,16.5000000000000,227.000000000001,25.0000000000002,382.500000000001
"Solyc07g055720.2.1",0.499999999999988,184.499999999999,9.99999999999995,2.99999999999998,10.9999999999999,35.9999999999998,5.99999999999995,680.499999999999,2.26032940698383e-07,30.4999999999999,6,113.500000000000
"Solyc03g079850.2.1",7.5,16.5000000000004,15,17,12.5,10,11.5,46,19.0000000000003,18,10.5,22.0000000000000
"Solyc01g066700.2.1",0.500000000000001,4.13993780626175e-09,4.00000000000000,4.13993765691174e-09,4,2.5,0.5,1.00000000000000,5.99999999999999,1,4.13993771882589e-09,4.13993771880993e-09
"Solyc01g006560.2.1",64,541,8.31528719379892e-08,5,1.5,103,78.4999999999998,142.5,0.499999999999994,6.5,8.31528719102817e-08,86
"Solyc09g091100.2.1",21.0000000000000,33.0000000000001,10.0000000047759,42.0000000000000,6.5,55.4999999999999,32.9999999999999,56.0000000000554,5.00000000005429,66.4999999999999,18.5000000000000,66.9999999999999
"Solyc03g007280.2.1",17.5,11.5,10.5,21,10,19,7.00000000000002,18,13,8,12,14.5
"Solyc03g113550.2.1",16.0000000000000,2.5,14,13.0000000000000,1.12535174220566e-08,11.0000000000000,13.5000000000001,1.50000000000000,8.00000000000002,14.5,3.50000000000005,12.0000000000000
"Solyc10g005430.2.1",4.13993579258719e-09,0.500000000000003,1.00000000000000,4.13993772598829e-09,4.13993756413743e-09,4.13993772802338e-09,68,0.49999999999999,4.13993771889077e-09,6.49999999999998,15.5,3.5
"Solyc09g009970.2.1",62.5,18,46,26.5,122,46,52.9999999999999,60,57,41.5000000000000,42,51
"Solyc02g087340.2.1",118.000000000000,406,187.500000000000,316.500000000000,127.000000000000,403.499999999999,167.500000000000,531,106.000000000000,360,140.500000000004,573.999999999999
"Solyc10g045620.1.1",84,73,87.0000000000008,142.5,61.5,160.5,192.000000000000,197.5,109.5,240,127,264.5
"Solyc03g119610.1.1",184.000000010402,102,204.500000000030,113.5,85.5,130.000000000000,211.000000000009,184.5,176.500000000004,144.500000000000,131.5,97.9999999999999
"Solyc05g052150.2.1",62.0000000000598,120.5,139.000000000000,79.9999999999999,125.500000000000,81.9999999999999,138.000000000000,99.9999999999998,226.499999999999,151.500000000000,178.500000000000,99.9999999999998
"Solyc02g080580.1.1",0.5,3,0.5,0.999999999999998,0.5,3.05902319492553e-08,2,2.5,0.999999999999997,2.5,1,3.00000000000001
"Solyc03g117790.1.1",2.00000000000000,14.5,17.5,8.00000000000002,1.12535172565395e-08,10.5,2.00000000000001,20.5,23.0000000000000,15.5000000000000,0.99999999999999,9.99999999999998
"Solyc04g054730.2.1",18.5,60.0000000000001,59.5000000000001,37,231.5,18,5.00000000000009,25,60,165,46.5,14.5
"Solyc01g005120.2.1",37.5,27.5,70,59,93,39.5,41.0000000000001,30.5,51,70.5,83.5,90.5
"Solyc10g075070.1.1",62,213,0.500000000004684,6.50000000000001,128.500000000000,31.5,22.4999999999999,153.000000015569,15.0000000000001,96.5,19.5000000013743,5.5
"Solyc08g006680.2.1",21.5,9.5,33.0000000000052,12.0000000000001,39.5000000000001,18.5,20.5000000000000,12,36.5,18.5,36,24.0000000006403
"Solyc06g065320.2.1",81.5,43.0000000000018,105,86.5000000000006,64.5000000000224,76.5,26.5000000000000,21.5,36.5,19.5000000000138,28.5,29
"Solyc02g094450.2.1",98.5,58.0000000000054,85.500000000003,90.0000000160022,38.5000000002042,77.0000000000196,97.0000000001017,21,61.5,43,61.0000000001628,33.5
"Solyc10g006010.2.1",20.5000000000005,40.0000000000003,93.5000000000002,30.5000000000001,46.0000000000079,15.0000000000000,22.0000000000001,16.5000000001718,85.5000000000003,40.5000000000002,46.5000000000002,18.5000000000305
"Solyc01g095510.2.1",2.5,3.00000000596611,2,8,2.50000000373349,5.5,2.00000000198028,3,4.5,5,2.50000000373349,3.5
"Solyc07g042830.2.1",6,11.5000000027066,9.50000000000015,9.00000000000001,15.0000000000003,13,9,13.5000000000092,4,11.5000000422479,9.50000000000014,8.00000000000001
"Solyc07g063700.1.1",1.12535177793976e-08,1,2.5,0.999999999999993,0.999999999999996,1.49999999999999,0.499999999999983,1.00000000000000,0.500000000000001,2.00000000000000,1.49999999999999,1.1253517472214e-08
"Solyc09g059260.2.1",1.00000000000001,1.00000000000001,1.00000000000000,1.99999999999999,4.00000000000001,0.500000000000003,3.05902321495292e-08,1.49999999999999,0.499999999999994,1.99999999999998,0.999999999999996,1.50000000000000
"Solyc08g079770.2.1",0.5,27.0000000000001,4.13993771870514e-09,25.5,1.50000000000000,16.0000000000000,3.00000000000002,83.0000000000003,4.1399377182878e-09,39.5,5.00000000000003,31.5000000000001
"Solyc05g041920.2.1",2.00000000000000,3.50000000000000,29.5,3,0.499999999999999,1.50000000000000,0.99999999999999,5.5,29.0000000000000,3.5,3.05902320500855e-08,12.5000000000000
"Solyc03g007510.2.1",13.5,11.0000000000003,7,13.5000000036186,5.50000000000013,11,6.50000000000001,12.5000000000000,10,11,6.50000000000001,13.0000000000000
"Solyc06g084580.1.1",17.0000000000016,13.5,19.5,7.00000000000037,10.5000000000000,18,19.0000000000000,13.0000000000000,14.0000000000000,9.50000005044988,11.0000000000003,17.5000000000000
"Solyc01g096500.2.1",151.5,227,242.5,164,260,158.5,202,270.5,203.5,226,261,213.5
"Solyc11g007710.1.1",38,15.0000000000000,41.5000000000000,23.5,20.5,27,40,9.50000000000015,40.5000000000000,18.0000000000000,24.5,26.5
"Solyc03g034400.2.1",8,24,25.0000000000000,7.5,18,40.5,1.99999999999999,2.49999999999999,36.5,1.00000000016102,1.00000000016102,0.999999999999999
"Solyc12g010550.1.1",4.49999999999998,576.5,345.5,32,218.5,61.0000000000001,0.500000000004744,42.5000000000001,158.5,38,31.0000000000001,13
"Solyc09g018780.2.1",2.00000000000000,2.5,5,7.00,4.00000000000000,8.5,4.99999999999999,6,6,3.49999999999999,2.00000000198028,12
"Solyc09g005100.2.1",48.4999999999999,22.5000000000016,43.9999999999999,25.0000000000000,42.0000000000000,37.4999999999999,70.9999999999999,56.5,66.4999999999999,69,46.0000000000006,68.9999999999999
"Solyc04g055000.2.1",4.00000000000022,6,21,2.5,32.5,3.00000000000000,0.500000000004687,2.00000000000001,33,4.50000000000001,4.5,1.50000000000000
"Solyc12g088850.1.1",1.52299792614319e-09,1.5229980832003e-09,0.499999999999994,1.52299797447491e-09,1.52299797447668e-09,1.00000000000001,1.52299794565049e-09,1.00000000000002,3.99999999999997,1.52299797456238e-09,1.52299797447076e-09,7.00000000000007
"Solyc09g011380.2.1",67.5,33,2.50000000373349,29.5,82.5,20.5,34.4999999999999,40.5,10.5000000000000,24.5,52,39
"Solyc03g118070.2.1",21.0000000001295,27.0000000001073,30.0000000000000,17.5000000000000,22.5000000000000,19.0000000000000,21.5000000000032,21.5000000000000,18.5000000000000,20.5000000000000,26,14.0000000000000
"Solyc03g116100.2.1",7,32,1.00000000016103,21.0000000000000,4.99999999999999,18,0.999999999999997,20.5000000000000,7.5,18,4.49999999999999,15
"Solyc06g064830.2.1",150.500000000000,95.5,112.50,124.500000000000,133.5,140.5,199.500000000000,118,136,158,135,133.5
"Solyc05g054210.2.1",34.0000000023459,105,40.5000000000086,93.5000000049302,234.500000000001,47.5,41.5000000001929,60.5,49,54.5000000001275,255.000000000161,44.5
"Solyc11g042930.1.1",642.000000000001,779.500000000001,582.000000000001,825.500000000002,832,619.000000000002,676.000000000005,934.500000000001,781.500000000002,779.000000000001,944.000000000001,580.500000000001
"Solyc01g103710.2.1",41.5000000000001,215.500000000000,44.5000000000001,164.000000000000,49.5000000000001,150.000000000000,54.5,349.000000000001,21.0000000000001,142.000000000000,46.0000000000001,165.500000000000
"Solyc04g071160.2.1",52,66.4999999999999,145,68.5,150.5,46,50.0000000000001,59.5000000000023,109.5,51.5,93.5,36
"Solyc10g005580.2.1",45.4999999999999,4.50000001007521,50.0000000000022,46.9999999999999,60.4999999999999,27,62.4999999999999,17.5000000000002,69,45,71.5,29.5000000000000
"Solyc09g010320.2.1",6.5,3,4.5,1.50000000077962,5.5,9,11.5000000000000,17.0000000000000,13,14.5,20,19.5
"Solyc04g051830.2.1",58.5,29.5,51,48.5,48,50.5,64.5,37.4999999999999,87.4999999999999,76.0000000000012,77.4999999999999,58.5
"Solyc07g053470.2.1",208,126,317,133.5,143.500000001207,166.50000000002,318.500000000001,124.500000000000,406.5,233,328.5,141.000000000000
"Solyc00g006820.2.1",46.0000000000001,151.5,10.0000000000000,160,18.5000000000305,177.5,80.0000000000001,207.500000000000,11.0000000000000,188.500000000000,61.0000000000001,198.500000000000
"Solyc02g082080.1.1",34.5,293,129.5,199,110.5,133,23,60.5,96.5,47,56,48.5
"Solyc07g066430.2.1",91.0000000000001,167.500000000270,40.0000000000000,110.000000000000,35.0000000000001,271.000000000001,84.0000000000018,198.000000016027,27.50,115.500000000000,38.0000000000001,296.000000000000
"Solyc03g118650.2.1",17.0000000000000,13.5,18.5000000023807,15.5,24.5,15.5,21.0000000000000,9,20,11.0000000000299,18.5,16
"Solyc06g068060.2.1",12,16.5000000001718,13,11,11.0000000222983,11.0000000000003,6.50000000003993,2.5,1.50000000000056,4.00000000000002,7.5,14
"Solyc06g075580.2.1",213.5,125.5,128.5,172,191.5,231,230.499999999999,82.0000000000274,179.500000000000,215.500000000000,222.50,206.000000000000
"Solyc12g009220.1.1",6.5,8,1.5,2.5,18.5,2.5,4.49999999999999,12.5,2,2.5,8.31528719103499e-08,9.5
"Solyc07g063900.2.1",75,81.5,89.5,131.000000000000,76.5,99.5,113,125,176.5,145,122.5,101
"Solyc04g007820.2.1",17.5,10,4.49999999999999,15,6,20.0000000000000,16.5000000000000,1.50000000000000,3.05902320501877e-08,3.5,3.00000000000000,3.50
"Solyc02g092710.2.1",19,12.5000000000293,8.00000000367516,18.5,10.5,13.5,18.0000000000007,14,5.5,10,13.5000000000002,15
"Solyc01g086920.2.1",104.500000000000,200.000000002377,15.5000000000295,118.000000006025,299.500000000001,135.000000000001,127.000000000001,143.500000000001,31.0000000000001,107.000000000000,280.500000000001,190.000000000001
"Solyc08g074590.2.1",35.5000000000001,26.0000000000052,42.0000000000002,32.0000000000000,27,29.5000000000001,33.0000000000000,24.0000000000000,34.0000000000000,24.0000000000000,16.0000000000000,36.5
"Solyc08g006910.2.1",43.9999999999999,36.9999999999999,26.0000000000000,25.4999999999999,24.9999999999999,34.4999999999999,4.13993791500161e-09,4.13993771777285e-09,0.499999999999988,0.999999999999968,1.49999999999997,4.13993771883818e-09
"Solyc08g078240.2.1",44.0000000000004,78.0000000000001,80.0000000000111,79.5000000000001,68.0000000000001,49.5000000000001,37.5,32.5000000000623,63.5000000000001,35.5000000000001,44.0000000000001,17.0000000000000
"Solyc01g091370.2.1",87,9.5,56,40,44.5000000000001,36.5000000000001,48,1.50000000000055,66.4999999999999,22,20.5000000000655,22
"Solyc04g081130.1.1",7.49999999999997,8.99999999999998,29.4999999999999,21.0000000000000,20,14.9999999999999,1.12535174022227e-08,1.12535174749805e-08,19.5000000000002,1.12535174721140e-08,1.12535174718566e-08,0.499999999999997
"Solyc01g100180.2.1",56.5,49,21,19.5,30,64,26.0000000000051,22.5000000000160,17.5,27.0000000000029,13,59.0000000000001
"Solyc01g095620.2.1",177,512,249,301,209,276.5,139,551,175,117.5,251.000000000000,92.5
"Solyc06g007300.1.1",18,8.5,9,7,9.00000000000001,13.5,6.50000000000002,9.5,3,12,8.99999999999999,18.5000000000000
"Solyc09g075100.2.1",12,10.5,19,22,17,11,15,10.5,39,11,20.5,12
"Solyc07g006950.2.1",8.5,11.0000000000220,13.5,9,15.5000000000011,8.50000000000001,3.50000000000001,19.5000000000000,7.00,4.50000000000001,5.00000000000001,13.5000000000000
"Solyc02g087520.2.1",2.5,5.50000002204811,6.00000000000001,16.5,35,7.5,9,20,8.50000000024509,23,27,28.5000000000000
"Solyc01g086720.2.1",21.5,21.5,70.0000000000003,11.0000000000000,85,42,33.4999999999999,10.5000000000000,29.0000000000001,33.5000000000000,94,37.5
"Solyc11g044270.1.1",12.5000000000000,10.5000000000000,21.5000000014805,13.5000000380653,17.5000000000047,22.5000000000001,24.9999999999999,34,38.5,20.0000000000000,19.0000000000000,52.9999999999999
"Solyc07g054230.2.1",1.52299816673055e-09,1.52299797454305e-09,28.9999999999999,1.00000000000000,0.499999999999999,1.52299797446783e-09,1.52299801827132e-09,1.52299797446387e-09,25.5000000000000,1.50000000000002,1.52299797437630e-09,1.52299797447499e-09
"Solyc06g073590.2.1",1.52299829982506e-09,1.00000000000002,20.0000000000003,1.00000000000001,1.52299797447233e-09,1.52299797446999e-09,1.5229978585186e-09,1.52299797460473e-09,11.5000000000002,1.00000000000001,1.5229979744727e-09,1.52299797447090e-09
"Solyc11g031950.1.1",6.5,3.00000000596611,40.5,13.5,111,9.5,4.99999999999999,10.0000000611844,40.5,20.5,18,20
"Solyc07g055060.2.1",617.500000000001,3502.00000000001,1281.50000000000,4570,2303,2378.50000000001,604.500000000005,1259.50000000000,299.000000027802,1936.50000000039,1125.50000000000,1183.00000000000
"Solyc03g114810.2.1",45.4999999999999,58.9999999999999,78.4999999999999,54.4999999999999,107.000000000000,38,41.4999999999997,63.5000000000022,83.9999999999999,47,108.000000000012,45.5
"Solyc07g042730.2.1",41.5000000000001,21.0000000000000,16.0000000000001,27.50,14.5000000000000,34.0000000000000,45.0000000000002,23.0000000000328,32.0000000000016,27.5000000000001,20.5000000000005,35.0000000000000
"Solyc01g105440.1.1",0.999999999999998,0.500000000004684,0.500000000004684,2,1.00000000016103,2.00000000198028,3.5,2,1.5,2.50000000373349,1.00000000016103,1.00000000016103
"Solyc09g065730.2.1",123.000000000000,88.0000000000002,85.0000000000002,93.0000000000004,93.5000000000003,109.000000000000,148.000000000001,90.0000000000002,131.500000000000,120.000000000000,169.000000000001,103.000000000000
"Solyc04g082470.1.1",111.500000000000,52.5000000000001,102.500000000000,107.500000000000,41.5000000000001,81.5000000000001,91.0000000000005,43.5000000000001,83.0000000000008,65,72.5000000000001,50.5000000000012
"Solyc02g069380.2.1",21.5,25.500000000111,24,35,22.0000000000006,15.0000000000003,30.5,30.000000000004,52,31.5,32.5000000000000,26
"Solyc11g005390.1.1",10,5.5,0.500000000004683,1.00000000016103,1.50000000000000,1.50000000077962,3,10,1.00000000000000,2.5,2.5,9
"Solyc01g111860.2.1",29.0000000000001,52.5000000000001,66.5000000000634,43.5000000000001,58.0000000000001,35.0000000000001,47.0000000000003,64.0000000000002,64.0000000000001,60.0000000000001,58.0000000000001,44.0000000000001
"Solyc06g008090.2.1",56.0000000000001,60.5000000000002,65.0000000000001,34.5,147.500000004207,35,35.0000000000001,29.5000000000000,33.5,23.5,32.5000000000000,25.0000000000000
"Solyc11g068420.1.1",646,190,504.500000001324,845.500000000019,322.5,567.5,529.500000000001,299.500000000000,731,396,370.500000000003,633.5
"Solyc08g065950.1.1",53.4999999999999,142,119.5,33.4999999999999,39.9999999999999,13.5000000000000,51.4999999999998,92.9999999999999,48.9999999999999,28.4999999999999,60.9999999999999,6.49999999999999
"Solyc05g055830.2.1",11.0000000000299,12.5000000000000,20.0000000000000,8.00000000367515,10.0000000001256,11.5,10.5000000000000,14.5000000000000,11.5000000000000,6.5,10.5000000000000,11.0000000000000
"Solyc11g008450.1.1",6.5,23.5,17,17.5000000000002,13,10.0000000047759,7.00000000025283,17,18,14.5,9.00000000000581,16
"Solyc03g032120.2.1",13.5,3.5,7,7.50000000110038,12.0000000000001,7.5,7.5,6.5,9,5.50000000000013,5.50000000000013,9.5
